@relation CM1

@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.94591,0,1.098612,1.94591,2.484907,1.386294,0.17,1.791759,0.693147,1.386294,0,2.639057,1.386294,0,3.044522,0,46.9,10.5,5170.32,0.16,4.564348,0.1,287.24,492.41,0,1.098612,1.791759,2.484907,0.1,3.332205,4.219508,2.995732,2.70805,3.663562,32.25,3.178054,N
3.433987,2.302585,2.564949,3.912023,3.526361,2.890372,0.13,2.772589,2.13,2.564949,0.72,4.276666,0,-13.815511,4.828314,1.098612,77.8,40.25,126046.47,1.04,6.082219,0.02,7002.58,3131.59,0.06,2.197225,2.833213,4.025352,0.07,5.123964,5.598422,4.564348,3.828641,5.537334,33.51,4.927254,N
1.609438,1.791759,-13.815511,1.791759,2.079442,1.098612,0.14,1.386294,0.693147,1.098612,0,2.70805,0,-13.815511,3.044522,0.693147,40.4,11.25,5113.63,0.15,4.454347,0.09,284.09,454.54,0.33,0.693147,1.386294,2.639057,0.09,3.583519,3.912023,3.178054,2.70805,3.526361,22.22,3.044522,N
1.609438,-13.815511,1.098612,2.564949,2.772589,1.098612,0.09,2.079442,0.693147,0,0.33,2.484907,0,-13.815511,3.465736,0,58.73,53.2,166215.79,1.04,6.287859,0.02,9234.21,3124.36,0.33,1.386294,2.079442,2.397895,0.04,5.583496,5.605802,3.688879,2.772589,4.26268,33.33,3.555348,N
2.197225,0,-13.815511,2.833213,2.484907,1.609438,0.23,1.386294,1.098612,1.098612,0.6,2.564949,1.609438,0,3.091042,0.693147,35.13,12.55,5531.32,0.15,4.430817,0.08,307.3,440.83,0,1.386294,1.791759,2.302585,0.1,3.433987,3.970292,3.044522,2.833213,3.89182,43.59,3.091042,Y
1.098612,0,-13.815511,-13.815511,1.386294,0.693147,0.2,0.693147,0.693147,0.693147,0,1.94591,0,-13.815511,2.302585,0,10.42,6.75,474.58,0.02,2.944439,0.15,26.37,70.31,0.5,0,0.693147,1.94591,0.13,1.791759,2.564949,1.386294,2.197225,2.772589,-13.815511,2.302585,N
1.94591,2.079442,1.098612,1.098612,2.484907,1.386294,0.12,1.791759,0.693147,1.386294,0,3.218876,0,-13.815511,3.401197,-13.815511,30.45,20.71,13065.14,0.21,4.804021,0.05,725.84,630.73,0.25,1.098612,1.791759,3.135494,0.08,4.060443,4.158883,3.044522,2.70805,3.89182,16.67,3.496508,N
2.70805,1.791759,1.791759,1.94591,2.995732,2.197225,0.14,2.302585,0.693147,1.94591,0.78,3.637586,0,-13.815511,4.043051,1.94591,45.05,29.27,38588.27,0.44,5.361292,0.03,2143.79,1318.43,0.11,1.609438,2.302585,3.433987,0.12,4.317488,4.927254,3.713572,3.465736,4.343805,18.57,4.143135,Y
3.295837,1.94591,1.098612,0,3.78419,2.70805,0.2,3.091042,0.693147,2.484907,0.8,4.189655,2.079442,0.5,4.290459,0.693147,36.37,50.39,92350.98,0.61,5.700444,0.02,5130.61,1832.66,0.53,2.397895,3.091042,3.970292,0.14,4.727388,5.225747,3.610918,3.496508,4.65396,5.19,4.330733,N
2.397895,0,-13.815511,-13.815511,2.772589,1.791759,0.25,1.791759,2.67,0.693147,0.33,2.890372,1.791759,0,3.178054,0,19.97,17.33,5999.58,0.12,4.276666,0.06,333.31,346.13,0,1.609438,2.079442,2.639057,0.21,3.258097,3.828641,2.484907,2.772589,3.332205,-13.815511,3.178054,N
2.197225,1.098612,0.693147,3.332205,2.772589,1.609438,0.13,2.079442,0.693147,1.098612,0.6,2.944439,0,-13.815511,3.610918,0.693147,30.93,2.772589,7919.03,0.16,4.532599,0.06,439.95,494.94,0.2,1.386294,2.079442,2.772589,0.06,3.465736,4.110874,2.995732,2.995732,4.382027,44.78,3.663562,N
1.098612,-13.815511,-13.815511,0,1.386294,0.693147,0.14,0.693147,0.693147,0,0.5,1.791759,0,-13.815511,2.639057,1.098612,12.74,7.86,786.33,0.03,3.178054,0.13,43.68,100.08,0.5,0,0.693147,1.791759,0.1,2.302585,2.639057,1.94591,2.397895,2.995732,6.67,2.639057,N
1.098612,0,0,0.693147,1.386294,0.693147,0.08,0.693147,0.693147,0.693147,0,3.044522,0,-13.815511,3.135494,0.693147,56.67,6.13,2126.03,0.12,4.290459,0.16,118.11,347.11,0.5,0,0.693147,3.044522,0.06,3.555348,3.637586,2.995732,1.94591,3.465736,11.54,3.178054,N
3.526361,3.218876,1.098612,4.51086,2.484907,3.401197,0.22,1.791759,0.693147,3.258097,0.87,4.248495,0,-13.815511,4.890349,1.098612,54.04,77.46,324260.81,1.4,6.405228,0.01,18014.49,4185.91,0.03,1.098612,1.791759,3.73767,0.11,5.393628,5.953243,4.26268,3.912023,5.645447,41.41,4.912655,Y
1.098612,0,0.693147,1.609438,1.386294,0.693147,0.18,0.693147,0.693147,0,0.5,1.94591,0,-13.815511,2.197225,0,17.13,2.302585,7.446001,0.06,3.663562,0.1,95.17,171.3,0.5,0,0.693147,1.94591,0.1,2.70805,3.178054,2.197225,2.484907,2.995732,43.75,2.397895,N
2.197225,1.098612,0,0,2.772589,1.609438,0.24,2.079442,0.693147,1.386294,0.8,2.944439,1.609438,0,2.995732,0.693147,23.83,11.5,3151.22,0.09,4.043051,0.09,175.07,274.02,0,1.386294,2.079442,2.772589,0.14,3.135494,3.526361,2.639057,2.639057,3.555348,9.09,3.044522,N
